iteration,mode,success,intercept,beta_bmi_std,sigma,bmi_mean,bmi_sd,n_left,n_interval,n_right,n_uninformative,rho80_cuts,rho80_times,rho80_cost,rho90_cuts,rho90_times,rho90_cost
67,measurement,True,2.0697284304966286,0.09888559869060973,0.5274298536251852,31.982954910443464,3.4866450505583537,216,45,6,0,"[30.757643205, 33.75308582329245, 36.624364005000004]","[11.734292778171124, 12.787751696479543, 13.716907280140818, 17.85553485465741]",30.936211783805426,"[30.757643205, 33.61878387388505, 36.624364005000004]","[14.926335739257865, 16.202387071253337, 17.39677978580003, 22.518696656208444]",22.014115150695172
68,measurement,True,2.085656354960892,0.14994455740947588,0.6296474801365091,32.20503577054619,3.015095747529168,215,43,9,0,"[30.97970272281495, 33.6181502639047, 36.270103745]","[12.451980268879357, 14.306314935726709, 16.213756041122227, 19.326022358520202]",51.736410613913904,"[29.92762346, 31.48284534932605, 33.1117307459062]","[15.97508347207712, 17.212337642910096, 18.71545616879936, 24.754200405070993]",70.98117128465097
69,measurement,True,2.0262646856604083,0.12550329239913063,0.5248397050495138,31.68791560300146,2.881198590059206,213,47,7,0,"[30.5580051787093, 32.788220758624746, 35.02106002]","[11.01536381753184, 12.18387474678789, 13.139905847779668, 15.921194663314514]",40.542792724432644,"[30.5580051787093, 32.642336522060546, 34.411814519222446]","[14.04294710884271, 15.378758252209714, 16.48346294350428, 20.580551925555646]",38.350348995626256
70,measurement,True,2.1954627903036683,0.13969993991544802,0.40375236569575046,32.130742712916756,3.159138868447139,214,47,6,0,"[30.93498181513085, 33.6163850333305, 36.696902405]","[11.712691208336063, 13.173234243536225, 14.731177777879392, 18.790452848328567]",45.52545516225825,"[30.623805126629748, 32.3035709155951, 35.442671914072704]","[14.005859879149062, 15.016526246907992, 16.902977723100708, 22.44284434370046]",37.21627670560588
71,measurement,True,1.923145175445807,0.11217283716212757,0.6629868771443701,31.862693096040744,2.8838553318645954,221,39,7,0,"[30.937212391873302, 33.6163850333305, 35.689195755]","[11.258883222687912, 12.59857792175462, 13.588691497719978, 16.494518525105963]",32.565871743287516,"[30.937212391873302, 33.6163850333305, 35.689195755]","[15.158737145125503, 16.94546577786304, 18.484364756742696, 22.951317114120002]",27.350358197721434
72,measurement,True,2.045022185391836,0.1472635964194741,0.6019047179793922,32.10107746539017,3.130854553074339,211,47,9,0,"[31.0253201733632, 33.61575142335015, 36.32668681]","[11.856366606577854, 13.473002816551604, 15.09967396226797, 19.617396469147266]",51.727321698298454,"[30.54263037933135, 32.18924892207405, 34.2304863568548]","[15.450805409953562, 16.637177773766297, 18.170305779053, 24.396504522594824]",57.52737080285608
73,measurement,True,2.0415257336383266,0.057989776492050005,0.5895933169513004,31.872742100500204,2.8885853720110917,219,42,6,0,"[30.84344416, 32.855693790000004, 35.50713861]","[12.293295792286557, 12.79128528884328, 13.340707277369592, 14.64402117728831]",16.689859121947816,"[30.68221255328655, 32.7642609869354, 35.50713861]","[15.941633368463771, 16.59549943023087, 17.479312735737526, 19.357061707442856]",13.94318431334613
74,measurement,True,1.8521171696687664,0.10084184464761722,0.605321084852391,31.93051684451813,2.6544062489136477,215,43,9,0,"[31.066704545548248, 33.6163850333305, 35.65718455]","[10.025068726288668, 11.187585308947074, 11.990504038340479, 13.64958822635185]",24.654737263781563,"[30.76801350828655, 33.6163850333305, 35.65718455]","[13.103530198551752, 14.631531845159833, 15.89588134314471, 18.219857280772107]",17.735631831835256
75,measurement,True,2.0990693900680935,0.19874176484758793,0.38795069117928344,32.21409953458674,2.888683954281919,213,46,8,0,"[31.0253201733632, 33.6181502639047, 36.43617476]","[10.029158446261349, 11.8914431592108, 14.303777267558987, 18.416241154298614]",57.86442636254674,"[30.84344416, 33.48942369335015, 36.43617476]","[11.967218409887176, 14.36677637539004, 17.26553993239319, 24.775533433671253]",42.046668860258606
76,measurement,True,2.0615964468359014,0.06692017879794428,0.6194764715312777,32.08660970572911,3.1054123680970247,212,46,9,0,"[30.899751381101503, 33.6163850333305, 36.307053295]","[12.757196002756777, 13.531757798457143, 14.303613513019634, 15.463024949384744]",21.83870760039334,"[30.899751381101503, 33.463547313330494, 36.307053295]","[16.787312143696884, 17.806220619010606, 18.889676819330006, 21.124403000584632]",17.20508253715797
77,measurement,True,2.112561705178281,0.14785700306387375,0.4706870341928795,32.1937577292298,3.072138351025605,215,46,6,0,"[30.97970272281495, 33.2727718999674, 36.70164185]","[11.287323312194449, 12.660424700750951, 14.172193261419197, 18.895504169946456]",45.19503324763277,"[30.70173971, 33.028798761774055, 35.3033617940727]","[13.921620195457187, 15.573184081893094, 17.30482289665629, 23.242756204007968]",38.50502124363754
78,measurement,True,2.0245400496861636,0.14160194805247428,0.5405183271247571,31.76058552798048,2.9455091855934525,214,46,7,0,"[30.89358230054825, 33.05934021, 35.913889964999996]","[11.216077631208655, 12.403433144587718, 13.948007333272184, 17.01967827384128]",48.51462292903501,"[30.72266034328655, 32.96671152593305, 35.02941549]","[14.23696776570923, 15.850065936305977, 17.632932877680364, 23.755192356121817]",44.03931773802397
79,measurement,True,2.0001551583067716,0.07759453116337629,0.4819874014419558,31.453002550445323,3.1005405983588266,220,39,8,0,"[30.613978178040647, 33.1306627597635, 36.270103745]","[10.723423573826446, 11.388113030052844, 12.29005855818407, 13.445955941926805]",21.146601736484193,"[30.3264149304613, 32.7642609869354, 36.067052364999995]","[13.255230142407303, 14.059874438909851, 15.205034643067231, 17.463186672363918]",15.946561681207115
80,measurement,True,2.080110213960611,0.1872735568423259,0.5410377478503245,32.11355306749435,3.0825394752782325,209,50,8,0,"[31.0253201733632, 33.8470987770759, 36.09730783]","[11.363940342853097, 13.63706721601099, 15.569790965322248, 20.55271799318322]",70.92156101832825,"[30.2646582128532, 31.8103482, 33.80998091497105]","[14.184269534955641, 15.552262889266348, 17.440510133820563, 24.784156385039026]",83.4354779954181
81,measurement,True,2.115807114740071,0.08087948964569505,0.4499541223129485,32.04463487500637,3.11973697424979,221,39,7,0,"[30.96463170281495, 33.751971415, 36.39922521]","[11.623132230032544, 12.466167469045072, 13.404537312721557, 14.944299680462237]",22.85851065729016,"[30.7981037518733, 33.61575142335015, 36.39922521]","[14.18316650423302, 15.286284543695544, 16.46905593407468, 18.691304738921893]",17.4378830987752
82,measurement,True,2.089085643600511,0.08074651522737657,0.5046359615585368,31.912433288612732,3.2384154738248534,211,51,5,0,"[30.70173971, 33.61878387388505, 36.307053295]","[11.809223581609697, 12.6976334751215, 13.551092037416646, 14.792106156369103]",25.235996148600837,"[30.75052001013085, 33.4900573033305, 36.624364005000004]","[14.876844024236618, 15.929735370134825, 17.053052008457566, 21.36376162709367]",20.141314449099347
83,measurement,True,2.081942662641942,0.16523835486681931,0.5902056555577689,31.75883459578515,3.1975611445656766,210,49,8,0,"[31.0253201733632, 33.6163850333305, 36.09730783]","[12.313769175724556, 14.20093717659944, 15.814335383314985, 20.32188189003962]",62.21189656927034,"[29.32178088201715, 30.89358230054825, 32.4967555087638]","[14.92144468894706, 16.212539927151663, 17.519125326213917, 24.77339497735507]",88.48039404847906
84,measurement,True,2.076411022485391,0.13277715372340096,0.4928220193256893,31.742053523690867,2.6867548920713884,212,49,6,0,"[30.534848816629747, 32.490844467121505, 35.16221829]","[11.178907268743211, 12.258364416251395, 13.608062882365347, 17.24002351363868]",36.16608321285527,"[30.5924608559611, 32.2768860333865, 34.827777775]","[14.055430005534854, 15.226173199067597, 16.9493918128484, 21.62292910530259]",26.26619458596791
85,measurement,True,1.8913000794565686,0.17108437502655124,0.7439479456652238,31.785010312991826,2.93760107910677,215,45,7,0,"[30.90413263054825, 32.741668448490245, 35.46054748]","[11.465165457431166, 12.865034646521181, 14.155834908526087, 20.16442810063947]",64.48099929703187,"[29.5060182137715, 30.536487856629748, 31.601903731978553]","[14.976632174745639, 15.929178994391329, 16.817599960710307, 23.697168622294996]",131.58818761309976
86,measurement,True,2.120781082772747,0.027304702427993453,0.4999764466907118,31.53355728235463,2.946407074716863,215,44,8,0,"[30.8131747718733, 33.15713729, 35.642604625000004]","[12.564099655265933, 12.839545707214631, 13.106103042849611, 13.629622793330428]",7.56179969862213,"[30.8131747718733, 33.61878387388505, 35.642604625000004]","[15.668861562471593, 16.10210793302218, 16.38928158856105, 17.13749668851721]",5.322833725988764
87,measurement,True,2.052315457851187,0.184176526051812,0.5215097718953731,31.811850450412898,3.0890956450090643,219,39,9,0,"[30.90413263054825, 33.0599213759062, 35.78658144]","[11.130245961412347, 12.628388663030485, 14.541396995240964, 18.478841295084603]",61.67300199547807,"[30.70173971, 32.7794053198655, 34.6462914764828]","[14.033375893288328, 15.881309676633835, 17.84865600193395, 23.741813530642236]",57.62787738559058
88,measurement,True,2.0631828636947134,0.0638857230405138,0.5758979494305692,31.854648482531395,3.0159711170383936,212,46,9,0,"[30.90865332054825, 33.3086785, 35.784493075]","[12.399223798967206, 13.049249215946523, 13.705632602939874, 14.732640112378371]",19.305336660071276,"[30.787540665, 33.37126911, 36.09730783]","[15.993369422046886, 16.908924870926512, 17.83523948404666, 19.622881147825847]",14.816932224308513
89,measurement,True,2.1283050491345485,0.16027406260215563,0.5223402196996387,31.85394604001818,2.86717506559632,215,46,6,0,"[31.0253201733632, 33.796870885554554, 36.39922521]","[12.050343868238603, 14.123760177976857, 16.10198913831507, 19.615395080401363]",46.17776930461463,"[30.89358230054825, 33.61878387388505, 36.09730783]","[15.295180347694519, 17.874544482291082, 20.261775274303623, 24.879913603229692]",33.38482925403354
90,measurement,True,1.9962861054007424,0.1686024396616585,0.5506215710604287,31.70676346429656,3.0315029973385657,217,46,4,0,"[30.56478192440025, 32.69221701044895, 35.81474854]","[10.74925334806439, 11.893711125637973, 13.996927980581974, 17.852253601973164]",59.65340709020978,"[30.56478192440025, 32.224071465460554, 35.02655091]","[13.88446683310532, 15.153702842451471, 17.62946502724434, 23.82837243748445]",59.06518245973778
91,measurement,True,2.1451008703427514,0.0,0.45083054235766,31.908152501868695,3.1167489652685822,216,43,8,0,"[28.511167135, 29.152824510000002, 30.060693649999997]","[12.485018774987267, 12.485018774987267, 12.485018774987267, 12.485018774987267]",0.0,"[28.511167135, 29.152824510000002, 30.060693649999997]","[15.223852749657782, 15.223852749657782, 15.223852749657782, 15.223852749657782]",0.0
92,measurement,True,2.0558644758208304,0.09678790347124964,0.5098153858218888,31.892689154073334,3.243644711733369,221,40,6,0,"[30.97970272281495, 33.268229165, 36.116941345]","[11.501145774626794, 12.334280141734098, 13.29304828892898, 17.734855067522204]",29.559972812437238,"[30.787540665, 33.4651615552023, 36.116941345]","[14.393587232615848, 15.616399242496056, 16.816984541562405, 22.193848768972156]",20.92428075501683
93,measurement,True,2.168378571634008,0.13376714337715423,0.46131221464674016,31.939143516719618,3.596839951401419,214,45,8,0,"[31.066704545548248, 33.61878387388505, 36.999319045]","[12.206206108425862, 13.466644485171175, 14.743995466448283, 22.468088042515234]",44.08841016141885,"[29.23587997, 30.89358230054825, 33.1117307459062]","[14.192472246371866, 15.042245511296025, 16.350623617035208, 22.23101116105032]",66.42420962423871
94,measurement,True,2.0621628686367766,0.09089079455179588,0.5353573742031874,31.939920380727703,3.308112994198866,214,47,6,0,"[29.96721196103325, 31.8879833079447, 35.43452652765335]","[11.575325071254687, 12.130514639868826, 13.074699857795542, 15.455816801945076]",27.927777572546677,"[30.97970272281495, 34.187725467824, 36.999319045]","[15.050302744343577, 16.467549822935737, 17.887821413779186, 22.34500550881386]",22.656981678255548
95,measurement,True,1.907697794627306,0.09204862698373537,0.5501071614289658,31.685881466467357,2.572420303480961,219,41,7,0,"[30.79587317513085, 32.96671152593305, 35.444663407132495]","[10.217796199820071, 11.029951805613056, 11.933250970515754, 13.880663684295127]",24.640333648328006,"[30.7309928534174, 33.24811706996741, 35.444663407132495]","[13.061272733793652, 14.317792220162056, 15.51012042852576, 18.45147489726581]",18.033378006304076
96,measurement,True,1.9600391015163963,0.1400891352510361,0.6069176264560633,31.585609203518715,2.6043803955032097,215,45,7,0,"[30.90413263054825, 32.9759465231214, 35.784493075]","[11.142406281795367, 12.40949872539039, 14.162578681841875, 17.22545264317409]",38.0212711114457,"[30.70173971, 32.817956918624745, 35.43452652765335]","[14.553841488777733, 16.283289119724454, 18.566496524140526, 22.960908230826828]",27.45130376040541
97,measurement,True,1.911417316184633,0.13341782975263808,0.7094018946606184,32.17643084293288,3.035952644017555,215,44,8,0,"[31.0253201733632, 33.61878387388505, 36.09730783]","[11.385317893749907, 12.857682792658139, 14.260802376710467, 16.699148439623585]",43.53348034429249,"[30.7981037518733, 33.61878387388505, 35.5839735271325]","[15.57371591820791, 17.720600878497997, 19.24368248378551, 24.882111832750137]",43.08342268292033
98,measurement,True,1.8983705410975438,0.11377071842510159,0.6651492925335066,32.08181962376454,3.275322309310281,224,36,7,0,"[30.228917610560153, 32.4917858363951, 35.43452652765335]","[10.775215281576005, 11.65724125461915, 12.707669691214438, 14.931337219798555]",33.03455306213744,"[30.80642350513085, 33.61878387388505, 36.624364005000004]","[14.811213011741735, 16.322639915762117, 18.118957360819962, 20.710590018044133]",29.440395206642634
99,measurement,True,2.194673025304006,0.028561528771943644,0.43192697254360946,31.846661137987535,3.2288422893152733,215,47,5,0,"[31.03269094054825, 33.6181502639047, 36.270103745]","[12.756019534479718, 13.068318627810045, 13.34219302082263, 13.895133233453356]",8.933093657069483,"[30.80642350513085, 33.6181502639047, 36.270103745]","[15.427451801963503, 15.82114222559777, 16.155068093580002, 17.538663870432945]",6.238110980280819
100,measurement,True,2.1762832650070965,0.09103085117162965,0.41326821214774256,31.67820573589606,2.9055607053573045,210,49,8,0,"[31.0253201733632, 33.4243392690151, 35.689195755]","[12.021033104987948, 13.015472741871905, 13.847305998710771, 15.846594070231825]",26.94277478624342,"[30.8086540818733, 33.2727718999674, 35.689195755]","[14.450794214516488, 15.65517822951852, 16.691080555740445, 20.12815193901348]",19.336054730429485
101,measurement,True,2.031475370886608,0.057281137282477114,0.6054466250323761,31.70493665277423,2.5260319555917325,211,46,10,0,"[30.54263037933135, 32.82264379579855, 35.15935371]","[12.242178651368134, 12.878301507078625, 13.462468161556888, 14.829963716355362]",16.306272802993753,"[30.3529487489287, 32.64566470031445, 35.15935371]","[15.980352847981703, 16.838096575583624, 17.65728416036023, 19.681173249752902]",12.39813779432707
102,measurement,True,1.8917496776030753,0.18656601247391197,0.5909450442870486,31.955912537948237,2.9466726833392047,217,43,7,0,"[31.145124715, 33.6163850333305, 36.43617476]","[10.0, 11.731111334516985, 13.807718692715914, 17.360886824066636]",58.29587783709535,"[30.6010946869128, 32.65507661899595, 34.50887419732065]","[12.80219005762145, 14.646442604835952, 16.23941974136832, 22.515285672577395]",56.67668611018913
103,measurement,True,2.03222980321696,0.0749752906282817,0.610470518993779,31.83202913973024,3.4005763745083013,216,44,7,0,"[30.54099133933135, 32.854151861746146, 35.913889964999996]","[12.283477420409131, 12.923140853546027, 13.550033130454025, 17.04672896124539]",22.265524081624513,"[30.7527505868733, 33.61575142335015, 35.913889964999996]","[16.19270739585652, 17.228975084084603, 18.118820998550746, 23.248577409206852]",16.2424283167149
