iteration,mode,success,intercept,beta_bmi_std,sigma,bmi_mean,bmi_sd,n_left,n_interval,n_right,n_uninformative,rho80_cuts,rho80_times,rho80_cost,rho90_cuts,rho90_times,rho90_cost
437,ordinary,True,2.0988618883525194,0.18044858396829097,0.45061768465121854,31.85301364615725,2.854214820031364,217,43,7,0,"[31.0253201733632, 33.6163850333305, 35.913889964999996]","[10.9299482888911, 12.905491416018947, 15.132383317430394, 18.897322482387374]",52.42022952252093,"[30.79587317513085, 32.62426456248835, 34.7490199464828]","[13.424019722496414, 15.067658622568379, 16.873142334611835, 23.04066347410384]",44.7219663372854
438,ordinary,True,2.116367391209242,0.10253869724133989,0.4847901602356498,32.125564039348106,3.3756144142900237,217,43,7,0,"[30.97200247, 33.61575142335015, 36.624364005000004]","[11.840260746860952, 12.838648803382045, 13.872566947249789, 15.923208437217626]",33.92060967639952,"[30.97200247, 34.178481535470354, 37.157963695]","[14.778476056080974, 16.288134953770488, 17.854004920288492, 22.832917572002653]",23.496330839327406
439,ordinary,True,2.033926772060225,0.11442864265959672,0.4905436140910821,31.80604059220428,2.8767852063093198,217,43,7,0,"[30.97970272281495, 33.43796273185215, 35.9092798421325]","[10.916279386089952, 12.122563067793163, 13.117545582998314, 15.475958112726635]",31.19392581048469,"[30.7309928534174, 33.24811706996741, 35.9092798421325]","[13.577309896186035, 15.034910555330402, 16.311025546444288, 19.965717948137105]",24.27280778791905
440,ordinary,True,2.1247426619409016,0.15952690787502655,0.4918134598461777,31.846671514249316,3.1522297310765572,217,43,7,0,"[30.231074160082798, 32.65507661899595, 36.12363543]","[11.386551510303075, 12.761373402314138, 14.856058040792096, 18.334154413827765]",52.48339017796479,"[30.68221255328655, 32.65507661899595, 35.614437525]","[14.662505883272496, 16.185838000064102, 18.493602781884608, 23.918499633605506]",45.289550589382195
441,ordinary,True,2.076950039834708,0.07312802436556753,0.5874514816366972,31.763938648120202,2.7986446881677316,217,43,7,0,"[30.89358230054825, 32.788220758624746, 35.15935371]","[12.640017141430267, 13.310503034022522, 13.92888197392468, 15.866096664692678]",23.426581371722463,"[30.68221255328655, 32.65676332192605, 35.15935371]","[16.384452484400494, 17.23584368679748, 18.205617745932322, 21.08628055010568]",20.027037115086742
442,ordinary,True,2.1282057798578777,0.027826964787941534,0.4760817604788959,31.681451036778963,3.0547591055341594,217,43,7,0,"[29.78295940379965, 31.642877214578903, 34.178481535470354]","[12.286344057135981, 12.488008800935948, 12.735811355707197, 13.19691349568753]",8.468936993256237,"[30.97970272281495, 33.61575142335015, 36.270103745]","[15.316006658747247, 15.695542119915586, 16.07330165090618, 16.699299155100892]",6.400764808813341
443,ordinary,True,2.144987791741928,0.09033740314860525,0.5103879546591829,31.796012032833453,3.0879165733674676,217,43,7,0,"[30.534848816629747, 32.8784311031214, 35.78833718]","[12.493963488555025, 13.346988772380978, 14.416419676466415, 16.272699600157665]",26.507421666099326,"[30.3529487489287, 32.8784311031214, 36.067052364999995]","[15.643051514105279, 16.776555827632627, 18.379048526017684, 20.464019772211543]",20.421372408379273
444,ordinary,True,1.9775322097494148,0.10525506140275419,0.609521703540547,32.167511351615225,2.974775301205924,217,43,7,0,"[31.03117407, 33.6521916860684, 36.153890895]","[11.326284180318247, 12.477249187281183, 13.492114545445904, 15.999365707239077]",30.387217274849842,"[31.03117407, 33.6521916860684, 36.153890895]","[14.920246285137615, 16.443256080256898, 17.834638137522422, 21.668957252482535]",25.805578480444392
445,ordinary,True,2.043372120769232,0.15989499695475456,0.5490167728336607,31.942981334835068,3.0472981777395085,217,43,7,0,"[30.8131747718733, 32.91628268004135, 35.614437525]","[11.31242312116035, 12.619222725982095, 14.059491278115027, 18.021721106728435]",56.336597119787015,"[30.72266034328655, 32.91628268004135, 34.939236109999996]","[14.445268706728049, 16.240817875082804, 17.900467586346288, 23.974439693656883]",52.759493161490894
446,ordinary,True,1.959496233349457,0.1755056996939489,0.5859110514258608,32.07461735852952,2.938532336494019,217,43,7,0,"[31.0253201733632, 33.7914881176594, 36.270103745]","[10.556058632021125, 12.524658081627075, 14.104837805068678, 18.806948865796365]",57.71627437208994,"[30.68221255328655, 32.642336522060546, 34.930506245000004]","[13.67177871681551, 15.34994115582978, 17.21234531207784, 24.336723517768615]",57.59773669072018
447,ordinary,True,2.180434016796526,0.0755374926270254,0.40825283815298946,31.949717466497287,2.8845628823927214,217,43,7,0,"[31.03269094054825, 33.89068140282, 36.32668681]","[11.991023717754047, 12.953573428843347, 13.740908344101486, 15.07199599541442]",21.683377728522082,"[30.80642350513085, 33.61575142335015, 35.991388560000004]","[14.365784040560168, 15.515668692717336, 16.444321181741753, 18.10461396561847]",15.314269774650619
448,ordinary,True,2.153483883030255,0.14086479024636323,0.49520661965530993,32.0586106164333,3.106543843258388,217,43,7,0,"[30.84796485, 32.9759465231214, 35.772001515]","[12.13731551713865, 13.315951901159627, 14.885042832479844, 18.034063667040343]",43.389082456025776,"[30.57397465, 32.741668448490245, 35.41665096172605]","[15.103033796896279, 16.55716800558487, 18.50818903350297, 22.56883370485048]",37.732648323092754
449,ordinary,True,1.8728420411529192,0.17923380174016704,0.6306792393360726,31.820976109677176,3.051116893920377,217,43,7,0,"[31.0253201733632, 33.6163850333305, 36.09730783]","[10.227158086768224, 11.999051174325293, 13.588899820677549, 17.026093365841945]",58.56467416690016,"[30.6746588676868, 32.788220758624746, 35.16221829]","[13.49746198445236, 15.247030334702298, 17.160306388441082, 22.659051164001276]",58.496583205320704
450,ordinary,True,2.20685947348535,0.12697055266994922,0.3772274118814306,31.819598058841038,3.2624586317673487,217,43,7,0,"[31.0253201733632, 33.4900573033305, 36.738591400000004]","[11.844194224109643, 13.07971641014655, 14.30517299215726, 17.93582299891329]",45.8329184985909,"[30.6508682826179, 32.62426456248835, 35.3033617940727]","[13.989168977375398, 15.054249740204664, 16.676064155867596, 24.59605935106562]",36.239113665911866
451,ordinary,True,1.9687373937736876,0.14903452756535665,0.5397140564268637,31.777335728048957,3.016047214263269,217,43,7,0,"[30.80642350513085, 32.820957092868454, 35.55795257478585]","[10.560060344595033, 11.581136695647272, 13.045251706472923, 16.359363562806124]",50.25371041627031,"[30.68221255328655, 32.63123790044895, 34.827108005]","[13.416140227620984, 14.76497703071146, 16.232280206874048, 22.707584434456717]",48.15371320265713
452,ordinary,True,2.0418820242784013,0.09003231279687479,0.4799504747995695,31.846523553447533,3.087942286350934,217,43,7,0,"[30.90413263054825, 33.48942369335015, 36.43617476]","[11.072189921739383, 11.915346770206211, 12.85501142207588, 14.696030817300695]",25.300037634466015,"[30.75052001013085, 33.3591427840151, 36.153890895]","[13.69758246295143, 14.78402025865181, 15.87711081966199, 18.684889547009217]",19.114985401539034
453,ordinary,True,2.08537752446636,0.020969531839775696,0.522439659623646,31.827952884617012,3.2074138876808904,217,43,7,0,"[30.96463170281495, 33.2727718999674, 36.09730783]","[12.37452785219153, 12.564833705544967, 12.799340828979489, 13.275330196898471]",6.435499460537386,"[30.70173971, 33.06618863594755, 36.09730783]","[15.582060623341924, 15.816128716547277, 16.11517876285922, 17.13142339571139]",4.350932817384708
454,ordinary,True,2.0127118897616083,0.113472652133949,0.5754958062353192,31.716621301819583,3.1080600059219567,217,43,7,0,"[30.97970272281495, 32.91001542, 35.64644873]","[11.595222680609224, 12.509413860514146, 13.480564781541947, 17.130124618814605]",39.19321121907401,"[30.3141199368337, 32.18924892207405, 34.09516117264635]","[14.737854527674134, 15.835751336893981, 16.833473158031016, 22.065529689049935]",39.43427104590364
455,ordinary,True,2.0016922269967106,0.09232399939734796,0.49621698396333086,31.701694783895846,2.6933647255503237,217,43,7,0,"[30.85851518, 32.94601884004135, 35.5839735271325]","[10.763941598315812, 11.538526755715543, 12.582319245694052, 14.406354829584306]",25.937349088938422,"[30.70173971, 32.817956918624745, 35.43452652765335]","[13.402179429050097, 14.414160576422946, 15.654992605835368, 18.052291539184868]",19.68806798048262
456,ordinary,True,1.9088568879923065,0.15157753410824998,0.6582738721586814,31.846589038759756,2.6160722067400464,217,43,7,0,"[30.3529487489287, 32.18924892207405, 34.824950689999994]","[10.545014207526627, 11.661459049134104, 13.193497144270872, 17.297926563438075]",41.24957606125875,"[30.2989175471691, 32.093858202074045, 34.6462914764828]","[14.181051723043913, 15.718745756872652, 17.815702095079878, 23.932809552243654]",32.91322064478821
457,ordinary,True,2.1297928329028575,0.1267243234671257,0.4693980976908764,31.925708297542208,3.1765035954992467,217,43,7,0,"[30.5924608559611, 32.98221378316275, 35.991388560000004]","[11.61920965357674, 12.740557808005018, 14.081125360759359, 16.762169870744398]",40.40977350162228,"[30.747092875, 33.4651615552023, 35.991388560000004]","[14.47224383295534, 16.162193456709577, 17.77740449359815, 22.168259016975952]",32.15702186327846
458,ordinary,True,1.9411229339840241,0.09729318230996474,0.5727373141017278,32.01677101778457,2.980191140055178,217,43,7,0,"[31.021087095, 33.6163850333305, 36.270103745]","[10.716663874185608, 11.726852202978545, 12.69335303203241, 14.706577825185677]",28.736030815017667,"[30.7981037518733, 33.6163850333305, 36.270103745]","[13.80523749145442, 15.151456281007436, 16.360699898959663, 22.162665116963588]",21.437008064966808
459,ordinary,True,1.7785311072034817,0.1571469986169953,0.7077064102733822,31.87392163503298,2.480244039641463,217,43,7,0,"[31.27458389444175, 33.6163850333305, 35.43452652765335]","[10.0, 11.74579372542825, 13.097498824866713, 16.38540937452051]",42.522762172869996,"[30.90413263054825, 33.6163850333305, 35.43452652765335]","[13.527029248180643, 16.09497662812389, 18.055674606934346, 23.479782315268775]",30.369348149489618
460,ordinary,True,2.1066895941676114,0.07845373323659546,0.5768562440411227,31.804923987342963,2.810456466582699,217,43,7,0,"[31.03269094054825, 33.61878387388505, 36.09730783]","[12.854898063685765, 13.922037854980642, 14.668995751514698, 16.403524429602253]",23.04755203089547,"[30.7981037518733, 33.61878387388505, 36.09730783]","[16.587698983256416, 17.97293025408024, 19.15780049878304, 21.226368305280236]",17.00467966011349
461,ordinary,True,2.09340737147604,0.14754305671956996,0.5331590607792382,32.116573509643594,3.188033345793657,217,43,7,0,"[30.927611047945803, 33.65155807608805, 36.43617476]","[11.728108352412265, 13.299115272943595, 14.929404132016924, 19.286384269811304]",49.42796600678107,"[30.68221255328655, 32.716773262060556, 34.824950689999994]","[14.868778251205885, 16.40009852526075, 18.12344388528567, 24.384610382902586]",49.34999372887025
462,ordinary,True,2.1419165013086583,0.12646629158969874,0.5136399376552416,32.14952592066129,3.098042297161425,217,43,7,0,"[30.54099133933135, 32.8784311031214, 35.272642877653354]","[12.073234731609158, 13.267592907487796, 14.442806249172953, 17.456371031671964]",47.58913660357238,"[30.26551414097285, 32.63123790044895, 34.619493755]","[15.123163243919842, 16.631362608499796, 18.10453105466775, 22.024398043193546]",45.41375329035082
463,ordinary,True,2.1233808649630683,0.1252526610606888,0.4670659374484374,32.19005894102942,3.210740033835751,217,43,7,0,"[30.97970272281495, 33.6521916860684, 36.43617476]","[11.561762713024622, 12.837951008106588, 14.194104272308348, 17.554933216105205]",42.12024529296531,"[30.97970272281495, 33.6521916860684, 35.689195755]","[14.311536868844646, 15.903666574827351, 17.352363105276776, 21.559390555286264]",37.846954574068086
464,ordinary,True,2.071500206374999,0.01987833041498785,0.4513702754689872,31.909281063767054,3.0797555539532646,217,43,7,0,"[30.97200247, 33.307927785000004, 35.991388560000004]","[11.493904888663733, 11.67223395533317, 11.860040204378132, 12.15907137815893]",5.287948636709184,"[30.97200247, 33.4243392690151, 35.991388560000004]","[14.036950493395498, 14.272086340686162, 14.49161672817695, 14.925475529709534]",4.091961792518786
465,ordinary,True,2.0694595061978283,0.0421353297075909,0.5274962069366339,31.721183969013346,2.8806793974211375,217,43,7,0,"[30.97518203281495, 33.61878387388505, 35.689195755]","[12.106395616132472, 12.606766272444169, 13.014563970858614, 13.72336523268851]",10.853212673847624,"[30.70173971, 33.46579516518265, 35.689195755]","[15.280020516355494, 15.932046002788882, 16.46842233947037, 17.612180939634573]",7.712498405352336
466,ordinary,True,2.0886047299844024,0.0892769847091179,0.48684389009452095,31.626072049954196,3.1356521604557623,217,43,7,0,"[30.61625144103, 33.0135825203314, 36.09730783]","[11.651624349982121, 12.472516743417724, 13.51162053853876, 14.819978067579392]",29.11223725190856,"[30.70173971, 32.855693790000004, 36.09730783]","[14.579550931468201, 15.456684303842177, 16.913200313733952, 22.038801580667464]",20.77393050282469
467,ordinary,True,1.9574650335781179,0.13743508404582677,0.6343257760861576,31.774722763892715,3.152910901134784,217,43,7,0,"[31.0253201733632, 33.6521916860684, 35.818592644999995]","[11.416137151331169, 12.820506535833367, 14.248897941144886, 16.663884533294876]",44.10368366440548,"[30.90413263054825, 33.6521916860684, 35.818592644999995]","[15.138821833003227, 17.14374088864813, 18.938280401195648, 24.00601586126899]",38.75745991328944
468,ordinary,True,2.0299336927535525,0.06865200035292844,0.5190831708126021,31.53811480498623,2.7660102923125844,217,43,7,0,"[30.61625144103, 32.88265373593305, 35.642604625000004]","[11.394363205960962, 12.029118283071789, 12.753863247835207, 14.23304436975808]",19.674307861100964,"[30.61625144103, 32.65507661899595, 35.46054748]","[14.411201254523155, 15.116348302004079, 16.135571927379, 18.331550771752983]",15.4257959912763
469,ordinary,True,2.1344857714535217,0.14897091174015514,0.4897139920954791,31.804443640171524,3.1074303507901764,217,43,7,0,"[30.90865332054825, 33.59095144055455, 36.32668681]","[11.866095262297643, 13.589307129235465, 15.379872056704091, 19.0329485342344]",54.5635205008133,"[30.7981037518733, 33.59095144055455, 36.32668681]","[14.85068586510946, 17.03678485170055, 19.59399265347118, 24.761341125984234]",43.66042213863774
470,ordinary,True,1.9747875265664565,0.08849617165612592,0.5915587697806045,31.62414718046407,2.84082471743179,217,43,7,0,"[29.55072956140705, 31.835775192944702, 34.82428092]","[10.983098216437632, 11.730524540518365, 12.680894310124001, 14.716247090505513]",29.91538620160304,"[30.71007222013085, 32.65507661899595, 35.07972461]","[14.840558546411676, 15.788523699599603, 16.734621318978128, 23.313685684752823]",24.347592341335513
471,ordinary,True,2.1136694259358433,0.07117111441336084,0.4911507421948803,31.706648678756334,2.761247428071143,217,43,7,0,"[30.96463170281495, 33.0756697561724, 35.78833718]","[12.11027774194547, 12.793990414944428, 13.62628794604629, 15.084194319082984]",19.956483432506985,"[30.787540665, 33.452171702345595, 36.067052364999995]","[15.05287457583825, 16.14606045239186, 17.187861871543344, 18.82546394869216]",14.145454023897074
472,ordinary,True,2.0949419723226237,0.061056815569052986,0.5101284459790456,31.99840760793091,3.2819885707513827,217,43,7,0,"[30.90865332054825, 33.75308582329245, 36.43617476]","[12.08974972319757, 12.766701145621159, 13.41745037722821, 14.793823392619327]",19.399493427104723,"[30.80642350513085, 33.6163850333305, 36.43617476]","[15.188047630207743, 16.015104534781216, 16.908248333377895, 19.890704158949713]",13.410347229636024
473,ordinary,True,2.2140793391765268,0.08832485447997207,0.38274828697777863,31.998285046598532,3.2001936511700224,217,43,7,0,"[31.066704545548248, 33.7752886705256, 36.270103745]","[12.095659375691296, 13.105808812067988, 13.963071333387614, 16.2536903726896]",26.773018644141786,"[30.79587317513085, 33.61575142335015, 36.270103745]","[14.330298508069095, 15.527443612463543, 16.66809057499723, 19.234442723915937]",20.068954390029454
